timestamp,fold,delay_days,run_id,method,target_pos_rate,train_rows,val_rows,train_pos,train_neg,synth_rows,final_train_rows,final_pos_rate,pr_auc,recall_at_1pct_fpr,notes
04-03-2026 11:41,0,7,20260304_114029,baseline,,77964,118108,2080,75884,0,77964,0.0266789800420707,0.5396662521253219,0.4503381234150465,
04-03-2026 11:41,0,7,20260304_114029,ctgan,0.05,77964,118108,2080,75884,2024,79988,0.05130769615442316,0.5384369404556855,0.4435756551141167,
04-03-2026 11:41,0,7,20260304_114029,ctgan_recency03,0.05,77964,118108,2080,75884,2024,79988,0.05130769615442316,0.5410103287023141,0.4437869822485207,recency_frac=0.3
04-03-2026 11:42,0,7,20260304_114029,tabddpm,0.05,77964,118108,2080,75884,2024,79988,0.05130769615442316,0.5381899434455075,0.4382924767540152,
04-03-2026 11:42,0,7,20260304_114029,tabddpm_recency03,0.05,77964,118108,2080,75884,2024,79988,0.05130769615442316,0.5324016228140305,0.43956043956043955,recency_frac=0.3
04-03-2026 11:42,0,7,20260304_114029,smote,0.05,77964,118108,2080,75884,0,77964,0.05,0.5368943655743925,0.44167371090448015,
04-03-2026 11:43,0,7,20260304_114029,smote_recency03,0.05,77964,118108,2080,75884,0,77964,0.05,0.47908060572198063,0.4010989010989011,recency_frac=0.3
04-03-2026 11:43,1,7,20260304_114029,baseline,,214078,118108,6533,207545,0,214078,0.030516914395687555,0.5282931743159744,0.42821670428893904,
04-03-2026 11:44,1,7,20260304_114029,ctgan,0.05,214078,118108,6533,207545,4735,218813,0.0514960262872864,0.5301898958065188,0.4270880361173815,
04-03-2026 11:44,1,7,20260304_114029,ctgan_recency03,0.05,214078,118108,6533,207545,4735,218813,0.0514960262872864,0.5267844081364846,0.42821670428893904,recency_frac=0.3
04-03-2026 11:45,1,7,20260304_114029,tabddpm,0.05,214078,118108,6533,207545,4735,218813,0.0514960262872864,0.5119105138443747,0.4036117381489842,
04-03-2026 11:45,1,7,20260304_114029,tabddpm_recency03,0.05,214078,118108,6533,207545,4735,218813,0.0514960262872864,0.5105199432591356,0.4051918735891648,recency_frac=0.3
04-03-2026 11:46,1,7,20260304_114029,smote,0.05,214078,118108,6533,207545,0,214078,0.05,0.525752050822183,0.43340857787810383,
04-03-2026 11:46,1,7,20260304_114029,smote_recency03,0.05,214078,118108,6533,207545,0,214078,0.05,0.5086026253409008,0.42686230248307,recency_frac=0.3
04-03-2026 11:47,2,7,20260304_114029,baseline,,331489,118108,11205,320284,0,331489,0.033802026613251115,0.5767117608801408,0.4805898937323791,
04-03-2026 11:48,2,7,20260304_114029,ctgan,0.05,331489,118108,11205,320284,6242,337731,0.0516594567866142,0.5825291495609558,0.48796356538711777,
04-03-2026 11:49,2,7,20260304_114029,ctgan_recency03,0.05,331489,118108,11205,320284,6242,337731,0.0516594567866142,0.5838741513530099,0.4907829104315767,recency_frac=0.3
04-03-2026 11:49,2,7,20260304_114029,tabddpm,0.05,331489,118108,11205,320284,6242,337731,0.0516594567866142,0.5799223777164296,0.49251789199739754,
04-03-2026 11:50,2,7,20260304_114029,tabddpm_recency03,0.05,331489,118108,11205,320284,6242,337731,0.0516594567866142,0.5753060872253517,0.4792886575580134,recency_frac=0.3
04-03-2026 11:50,2,7,20260304_114029,smote,0.05,331489,118108,11205,320284,0,331489,0.05,0.5853691556944217,0.49121665582303187,
04-03-2026 11:50,2,7,20260304_114029,smote_recency03,0.05,331489,118108,11205,320284,0,331489,0.05,0.5587632304170032,0.47343309477336804,recency_frac=0.3
04-03-2026 11:51,3,7,20260304_114029,baseline,,453779,118108,15994,437785,0,453779,0.03524623219673013,0.5238525764736611,0.4387303149606299,
04-03-2026 11:52,3,7,20260304_114029,ctgan,0.05,453779,118108,15994,437785,7890,461669,0.05173403455722606,0.5268135062523556,0.43848425196850394,
04-03-2026 11:53,3,7,20260304_114029,ctgan_recency03,0.05,453779,118108,15994,437785,7890,461669,0.05173403455722606,0.5216229254899898,0.43528543307086615,recency_frac=0.3
04-03-2026 11:54,3,7,20260304_114029,tabddpm,0.05,453779,118108,15994,437785,7890,461669,0.05173403455722606,0.5274633533576355,0.4434055118110236,
04-03-2026 11:55,3,7,20260304_114029,tabddpm_recency03,0.05,453779,118108,15994,437785,7890,461669,0.05173403455722606,0.5256650791510273,0.43553149606299213,recency_frac=0.3
04-03-2026 11:56,3,7,20260304_114029,smote,0.05,453779,118108,15994,437785,0,453779,0.05,0.524578166959317,0.44143700787401574,
04-03-2026 11:57,3,7,20260304_114029,smote_recency03,0.05,453779,118108,15994,437785,0,453779,0.05,0.5181614421982322,0.4389763779527559,recency_frac=0.3
