timestamp,fold,delay_days,run_id,method,target_pos_rate,train_rows,val_rows,train_pos,train_neg,synth_rows,final_train_rows,final_pos_rate,pr_auc,recall_at_1pct_fpr,notes
03-03-2026 13:12,0,0,20260303_131220,baseline,,118108,118108,2826,115282,0,118108,0.02392725302265723,0.5434769390312724,0.45752324598478444,
03-03-2026 13:13,0,0,20260303_131220,ctgan,0.05,118108,118108,2826,115282,3391,121499,0.051169145425065225,0.5491414474509857,0.46449704142011833,
03-03-2026 13:13,0,0,20260303_131220,ctgan_recency03,0.05,118108,118108,2826,115282,3391,121499,0.051169145425065225,0.5478099240867118,0.46639898562975485,recency_frac=0.3
03-03-2026 13:13,0,0,20260303_131220,ctgan,0.1,118108,118108,2826,115282,10298,128406,0.10220706197529711,0.5595774596693993,0.4647083685545224,
03-03-2026 13:13,0,0,20260303_131220,ctgan_recency03,0.1,118108,118108,2826,115282,10298,128406,0.10220706197529711,0.541354907582304,0.4547759932375317,recency_frac=0.3
03-03-2026 13:14,0,0,20260303_131220,ctgan,0.2,118108,118108,2826,115282,26701,144809,0.20390307232285287,0.5486572925076946,0.4551986475063398,
03-03-2026 13:14,0,0,20260303_131220,ctgan_recency03,0.2,118108,118108,2826,115282,26701,144809,0.20390307232285287,0.5454835285595827,0.45097210481825867,recency_frac=0.3
03-03-2026 13:14,0,0,20260303_131220,tabddpm,0.05,118108,118108,2826,115282,3391,121499,0.051169145425065225,0.5519551386192652,0.46639898562975485,
03-03-2026 13:15,0,0,20260303_131220,tabddpm_recency03,0.05,118108,118108,2826,115282,3391,121499,0.051169145425065225,0.5558609073778594,0.46639898562975485,recency_frac=0.3
03-03-2026 13:15,0,0,20260303_131220,tabddpm,0.1,118108,118108,2826,115282,10298,128406,0.10220706197529711,0.5521443727439841,0.4642857142857143,
03-03-2026 13:15,0,0,20260303_131220,tabddpm_recency03,0.1,118108,118108,2826,115282,10298,128406,0.10220706197529711,0.5522373766801609,0.46703296703296704,recency_frac=0.3
03-03-2026 13:16,0,0,20260303_131220,tabddpm,0.2,118108,118108,2826,115282,26701,144809,0.20390307232285287,0.5523865884858846,0.45984784446322907,
03-03-2026 13:16,0,0,20260303_131220,tabddpm_recency03,0.2,118108,118108,2826,115282,26701,144809,0.20390307232285287,0.5570719080102438,0.463229078613694,recency_frac=0.3
03-03-2026 13:17,0,0,20260303_131220,smote,0.05,118108,118108,2826,115282,0,118108,0.05,0.5531311584488352,0.4647083685545224,
03-03-2026 13:17,0,0,20260303_131220,smote_recency03,0.05,118108,118108,2826,115282,0,118108,0.05,0.5113547335687898,0.43258664412510567,recency_frac=0.3
03-03-2026 13:17,0,0,20260303_131220,smote,0.1,118108,118108,2826,115282,0,118108,0.1,0.5472202086016348,0.4547759932375317,
03-03-2026 13:17,0,0,20260303_131220,smote_recency03,0.1,118108,118108,2826,115282,0,118108,0.1,0.506680170764318,0.4327979712595097,recency_frac=0.3
03-03-2026 13:18,0,0,20260303_131220,smote,0.2,118108,118108,2826,115282,0,118108,0.2,0.5495679204465815,0.46048182586644126,
03-03-2026 13:18,0,0,20260303_131220,smote_recency03,0.2,118108,118108,2826,115282,0,118108,0.2,0.5178556742696802,0.44019442096365174,recency_frac=0.3
03-03-2026 13:18,1,0,20260303_131220,baseline,,236216,118108,7558,228658,0,236216,0.0319961391269008,0.5778163924869011,0.4785553047404063,
03-03-2026 13:19,1,0,20260303_131220,ctgan,0.05,236216,118108,7558,228658,4875,241091,0.051569739227096824,0.5848569123386618,0.49232505643340857,
03-03-2026 13:19,1,0,20260303_131220,ctgan_recency03,0.05,236216,118108,7558,228658,4875,241091,0.051569739227096824,0.5775640833309752,0.48284424379232505,recency_frac=0.3
03-03-2026 13:20,1,0,20260303_131220,ctgan,0.1,236216,118108,7558,228658,18689,254905,0.10296777230733019,0.5776191543390281,0.47945823927765235,
03-03-2026 13:20,1,0,20260303_131220,ctgan_recency03,0.1,236216,118108,7558,228658,18689,254905,0.10296777230733019,0.5792139499196481,0.4871331828442438,recency_frac=0.3
03-03-2026 13:21,1,0,20260303_131220,ctgan,0.2,236216,118108,7558,228658,50000,286216,0.20109986863068452,0.5749894224871177,0.4848758465011287,
03-03-2026 13:22,1,0,20260303_131220,ctgan_recency03,0.2,236216,118108,7558,228658,50000,286216,0.20109986863068452,0.5815527268883847,0.48645598194130923,recency_frac=0.3
03-03-2026 13:22,1,0,20260303_131220,tabddpm,0.05,236216,118108,7558,228658,4875,241091,0.051569739227096824,0.5506236643906282,0.44288939051918735,
03-03-2026 13:22,1,0,20260303_131220,tabddpm_recency03,0.05,236216,118108,7558,228658,4875,241091,0.051569739227096824,0.5641108793776951,0.4670428893905192,recency_frac=0.3
03-03-2026 13:23,1,0,20260303_131220,tabddpm,0.1,236216,118108,7558,228658,18689,254905,0.10296777230733019,0.5618305152117138,0.46410835214446955,
03-03-2026 13:24,1,0,20260303_131220,tabddpm_recency03,0.1,236216,118108,7558,228658,18689,254905,0.10296777230733019,0.5504792807544467,0.445823927765237,recency_frac=0.3
03-03-2026 13:25,1,0,20260303_131220,tabddpm,0.2,236216,118108,7558,228658,50000,286216,0.20109986863068452,0.5611359001415008,0.4688487584650113,
03-03-2026 13:26,1,0,20260303_131220,tabddpm_recency03,0.2,236216,118108,7558,228658,50000,286216,0.20109986863068452,0.5562353600458815,0.46139954853273135,recency_frac=0.3
03-03-2026 13:26,1,0,20260303_131220,smote,0.05,236216,118108,7558,228658,0,236216,0.05,0.5755926017848177,0.48081264108352145,
03-03-2026 13:26,1,0,20260303_131220,smote_recency03,0.05,236216,118108,7558,228658,0,236216,0.05,0.5503443153860006,0.45959367945823926,recency_frac=0.3
03-03-2026 13:26,1,0,20260303_131220,smote,0.1,236216,118108,7558,228658,0,236216,0.1,0.575326004000788,0.48623024830699774,
03-03-2026 13:27,1,0,20260303_131220,smote_recency03,0.1,236216,118108,7558,228658,0,236216,0.1,0.5522267117475519,0.4654627539503386,recency_frac=0.3
03-03-2026 13:27,1,0,20260303_131220,smote,0.2,236216,118108,7558,228658,0,236216,0.2,0.5688939041899804,0.4765237020316027,
03-03-2026 13:27,1,0,20260303_131220,smote_recency03,0.2,236216,118108,7558,228658,0,236216,0.2,0.5476817566223082,0.46613995485327314,recency_frac=0.3
03-03-2026 13:28,2,0,20260303_131220,baseline,,354324,118108,11988,342336,0,354324,0.03383344057980831,0.6007340496930021,0.5046627629581436,
03-03-2026 13:29,2,0,20260303_131220,ctgan,0.05,354324,118108,11988,342336,6661,360985,0.051661426375057135,0.5989596389453558,0.5033615267837779,
03-03-2026 13:30,2,0,20260303_131220,ctgan_recency03,0.05,354324,118108,11988,342336,6661,360985,0.051661426375057135,0.597075614287357,0.5020602906094123,recency_frac=0.3
03-03-2026 13:33,2,0,20260303_131220,ctgan,0.1,354324,118108,11988,342336,27382,381706,0.10314220892519374,0.5966134953550735,0.5020602906094123,
03-03-2026 13:55,2,0,20260303_131220,ctgan_recency03,0.1,354324,118108,11988,342336,27382,381706,0.10314220892519374,0.5955105978923022,0.4940360008674908,recency_frac=0.3
03-03-2026 13:57,2,0,20260303_131220,ctgan,0.2,354324,118108,11988,342336,50000,404324,0.15331268982301322,0.5993388130795133,0.4968553459119497,
03-03-2026 14:12,2,0,20260303_131220,ctgan_recency03,0.2,354324,118108,11988,342336,50000,404324,0.15331268982301322,0.5973198495472114,0.49598785512903926,recency_frac=0.3
03-03-2026 14:13,2,0,20260303_131220,tabddpm,0.05,354324,118108,11988,342336,6661,360985,0.051661426375057135,0.6051643635889506,0.5083495987855129,
03-03-2026 14:20,2,0,20260303_131220,tabddpm_recency03,0.05,354324,118108,11988,342336,6661,360985,0.051661426375057135,0.5991658368872964,0.5033615267837779,recency_frac=0.3
03-03-2026 15:04,2,0,20260303_131220,tabddpm,0.1,354324,118108,11988,342336,27382,381706,0.10314220892519374,0.5957220142943713,0.49924094556495335,
03-03-2026 15:09,2,0,20260303_131220,tabddpm_recency03,0.1,354324,118108,11988,342336,27382,381706,0.10314220892519374,0.5919956786686975,0.499457818260681,recency_frac=0.3
03-03-2026 15:11,2,0,20260303_131220,tabddpm,0.2,354324,118108,11988,342336,50000,404324,0.15331268982301322,0.5921267430266458,0.49793970939058774,
03-03-2026 15:12,2,0,20260303_131220,tabddpm_recency03,0.2,354324,118108,11988,342336,50000,404324,0.15331268982301322,0.5918634361727166,0.4990240728692258,recency_frac=0.3
03-03-2026 15:12,2,0,20260303_131220,smote,0.05,354324,118108,11988,342336,0,354324,0.05,0.5954587448481448,0.49793970939058774,
03-03-2026 15:12,2,0,20260303_131220,smote_recency03,0.05,354324,118108,11988,342336,0,354324,0.05,0.5928265050877306,0.5042290175666884,recency_frac=0.3
03-03-2026 15:13,2,0,20260303_131220,smote,0.1,354324,118108,11988,342336,0,354324,0.1,0.5962484854029583,0.49793970939058774,
03-03-2026 15:13,2,0,20260303_131220,smote_recency03,0.1,354324,118108,11988,342336,0,354324,0.1,0.583933626645368,0.4968553459119497,recency_frac=0.3
03-03-2026 15:14,2,0,20260303_131220,smote,0.2,354324,118108,11988,342336,0,354324,0.2,0.5947635598678997,0.49598785512903926,
03-03-2026 15:14,2,0,20260303_131220,smote_recency03,0.2,354324,118108,11988,342336,0,354324,0.2,0.5766515534659575,0.495554109737584,recency_frac=0.3
03-03-2026 15:15,3,0,20260303_131220,baseline,,472432,118108,16599,455833,0,472432,0.03513521522674162,0.5336896271880447,0.4453740157480315,
03-03-2026 15:16,3,0,20260303_131220,ctgan,0.05,472432,118108,16599,455833,8266,480698,0.051726863852148336,0.5415310008204806,0.45718503937007876,
03-03-2026 15:17,3,0,20260303_131220,ctgan_recency03,0.05,472432,118108,16599,455833,8266,480698,0.051726863852148336,0.536569772410491,0.45029527559055116,recency_frac=0.3
03-03-2026 15:18,3,0,20260303_131220,ctgan,0.1,472432,118108,16599,455833,35894,508326,0.10326640777768598,0.5363500940939718,0.44857283464566927,
03-03-2026 15:19,3,0,20260303_131220,ctgan_recency03,0.1,472432,118108,16599,455833,35894,508326,0.10326640777768598,0.5372700815864188,0.45595472440944884,recency_frac=0.3
03-03-2026 15:20,3,0,20260303_131220,ctgan,0.2,472432,118108,16599,455833,50000,522432,0.1274787914982237,0.5356526567531634,0.4451279527559055,
03-03-2026 15:21,3,0,20260303_131220,ctgan_recency03,0.2,472432,118108,16599,455833,50000,522432,0.1274787914982237,0.5315484083981997,0.44414370078740156,recency_frac=0.3
03-03-2026 15:22,3,0,20260303_131220,tabddpm,0.05,472432,118108,16599,455833,8266,480698,0.051726863852148336,0.5373635210210976,0.44586614173228345,
03-03-2026 15:23,3,0,20260303_131220,tabddpm_recency03,0.05,472432,118108,16599,455833,8266,480698,0.051726863852148336,0.5368114173373947,0.44906496062992124,recency_frac=0.3
03-03-2026 15:23,3,0,20260303_131220,tabddpm,0.1,472432,118108,16599,455833,35894,508326,0.10326640777768598,0.5310769656697457,0.4448818897637795,
03-03-2026 15:24,3,0,20260303_131220,tabddpm_recency03,0.1,472432,118108,16599,455833,35894,508326,0.10326640777768598,0.5329837690410066,0.4409448818897638,recency_frac=0.3
03-03-2026 15:26,3,0,20260303_131220,tabddpm,0.2,472432,118108,16599,455833,50000,522432,0.1274787914982237,0.5341894441036733,0.4507874015748031,
03-03-2026 15:27,3,0,20260303_131220,tabddpm_recency03,0.2,472432,118108,16599,455833,50000,522432,0.1274787914982237,0.5303164842257414,0.4431594488188976,recency_frac=0.3
03-03-2026 15:27,3,0,20260303_131220,smote,0.05,472432,118108,16599,455833,0,472432,0.05,0.5414702431458217,0.46013779527559057,
03-03-2026 15:28,3,0,20260303_131220,smote_recency03,0.05,472432,118108,16599,455833,0,472432,0.05,0.5433660523028017,0.468503937007874,recency_frac=0.3
03-03-2026 15:28,3,0,20260303_131220,smote,0.1,472432,118108,16599,455833,0,472432,0.1,0.53708254697452,0.4566929133858268,
03-03-2026 15:29,3,0,20260303_131220,smote_recency03,0.1,472432,118108,16599,455833,0,472432,0.1,0.5388892186958242,0.46333661417322836,recency_frac=0.3
03-03-2026 15:29,3,0,20260303_131220,smote,0.2,472432,118108,16599,455833,0,472432,0.2,0.5288527073228735,0.4498031496062992,
03-03-2026 15:30,3,0,20260303_131220,smote_recency03,0.2,472432,118108,16599,455833,0,472432,0.2,0.5370225056508496,0.4611220472440945,recency_frac=0.3
